Posts,Labels
"@sarahdobbe Wat is de tekst van je bordje?

Die zou ik alvast maar gaan maken dan.",1
@BWVMeijer Billy Bragg!!! 😃😍,1
"Er bestaan veel eindejaarsmuzieklijsten (Radio 2 Top2000, Qmusic Top1000, Radio 10 Top4000)

Deze tijd vraagt om een #Top100protestmuziek

Wat is jouw favoriete protestmuziek?

Bijvoorbeeld:
UB40 - We sing our own song
Michael Jackson - They don’t care about us
Scooter - FCK 2020 ",1
"“Harde bezuinigingen”
“Moeilijke keuzes”
“Geen gratis geld”
“Hervormen”
“Steunpakketten niet te betalen”

Het kabinet Rutte/Kaag stuurt aan op keiharde bezuinigingen.

Dit is de tijd om op te staan! We moeten het geld halen waar het zit. Sluit je nu aan 👉 ",0
"Gisteravond organiseerden de @SPjongeren een politiek café met @RenskeLeijten in #050

In café de @Slingerij gingen jongeren in gesprek over de stijgende kosten en onze #volkspetitie voor het nationaliseren van onze energie⚡️

Meedoen? 💪
Neem contact op met @Hans_deWaard ",1
"Na Oss, Hengelo, Drachten, Enschede, Gouda, A’dam, Landsmeer, Alkmaar, Uithoorn, Zutphen en Helmond organiseert de SP nog 10 bijeenkomsten over #volkspetitie voor het nationaliseren van onze energie⚡️

Zie kaartje voor meer bijeenkomsten en meld je aan 👉 ",1
"“We kunnen, anders dan bij corona, niet elke tegenslag op ons nemen. Nog grotere steunpakketten jagen inflatie onbedoeld verder aan.”

Wie zijn “we” en “ons”?

Wie profiteren nu?
Wie betalen hogere prijzen?
Wie werken langer door?
Wie maken hogere winsten?",0
"Allemaal “handige” bespaartips in de @volkskrant 

Beter schaffen we het eigen risico af en maken we zorgpremie inkomensafhankelijk. 

Op naar een ",0
@BertWierenga2 @RenskeLeijten Gewoon langskomen maandag. Leuk 😃 Neem vooral iemand of meerderen mee!,1
@BertWierenga2 19.30uur Slingerij met @RenskeLeijten,1
"Maandag 21/11:
Goes en Groningen

Vrijdag 25/11:
Apeldoorn en Heerenveen

Maandag 28/11:
Nijmegen 

Vrijdag 2/12:
Rotterdam 
",1
"De campagnetour is in volle gang!
Met vandaag drukbezochte bijeenkomsten in Zutphen, Alkmaar en Uithoorn 💪

Ruim 70.000 mensen tekenden al de #volkspetitie voor het nationaliseren van onze energie en het verlagen van de rekening.

Teken ook 👉 ",1
"De huurders van de Palembangstraat zijn strijdbaar. De afgelopen jaren is amper onderhoud gepleegd, maar huurders betalen wel de volle huur en hoge energierekening.

Huurders eisen groot onderhoud of renovatie door Lefier. Daarom komen huurders samen met de SP in actie 💪 ",0
"Ruim 70 duizend mensen tekenden al de #volkspetitie voor het nationaliseren van onze energie en het verlagen van de rekening. 

Heb jij nog niet getekend? 
Teken dan nu ook 👉 ",1
@TherezaLangeler Goede kijktip dit. Dank!,1
"1991 “Een beter milieu begint bij jezelf”

2022 “Een beter milieu begint bij jezelf”

Een ezel stoot zich geen 32 keer aan dezelfde steen. ",1
"We verruimen de voorwaarden voor de vermogenstoets én we bieden volledige kwijtschelding afvalstoffenheffing aan 6000 huishoudens (€133 per huishoudens).

#raad050 ",1
"@Peewee1149 1. SP = Socialistische Partij. Dus geen communistische partij
2. Al jaren verantwoording op lokaal niveau bv. in Groningen
3. Veel bereikt met mensen. Renovaties wijken, werkzekerheid voor schoonmakers en zorgwerkers, veel inkomensondersteuning en banen.

Niet zo zuur hoor…",1
@WilbertGort @SPnl Alle antwoorden op je vragen staan hier ,1
@WilbertGort @SPnl Hij staat toe dat de premies verhoogd worden.,0
"@WilbertGort Eigen risico wordt afgeschaft. Premies worden inkomensafhankelijk (geen bureaucratie met toeslagen). Medicijnprijzen kunnen omlaag, onder andere doordat het Nationaal ZorgFonds als één organisatie onderhandelt met de farmaceutische industrie. En dat scheelt veel geld.",1
@ThsHwg Dit hebben landen zoals Frankrijk en Duitsland het afgelopen jaar net zo gedaan.,1
"@ThsHwg Het plan is simpel:
Eerst stellen we maximale tarieven voor commerciële energiebedrijven vast. Wanneer deze bedrijven om subsidie bij de overheid vragen, eisen we daar zeggenschap in aandelen voor terug. Zo nationaliseren we stapsgewijs of in één keer energiebedrijven.",1
"Minister Kuipers (D66) van Volksgezondheid verhoogt de zorgpremies en stelt dat eigen bijdrage “zorgconsumptie moeten remmen” #vragenuur

1. Zorgvermijding leidt tot slechtere gezondheid en hogere kosten
2. Wat een wantrouwend mensbeeld

Tijd voor het ",0
@fctjan @RenskeLeijten ,1
@hansijsvogel @ZilverenKruis ,1
"De tour ‘Verlaag de kosten, nationaliseer onze energie’ gaat door 💪

Vanavond een drukbezochte bijeenkomst in Helmond. Aanstaande vrijdag bijeenkomsten in Zutphen, Almaar en Amstelveen. Kom ook naar de bijeenkomsten.

Doe mee en teken de #volkspetitie 👉 ",1
"Of toch wel?

2/2 ",0
"ER IS GEEN ALTERNATIEF

1/2 ",0
"Verlaag de rekening. 
Maximeer de energieprijzen. 
Geef alleen staatsteun in ruil voor aandelen en zeggenschap. 

Zo nationaliseren we onze energie 💪

Teken de #volkspetitie 👉 ",1
"Voorstel aangenomen 💪

De afvalstoffenheffing wordt in 2023 voor 6000 huishoudens volledig kwijtgescholden. Een lastenverlaging van 133 euro voor een grote groep mensen. En dat is in deze tijden met almaar stijgende kosten hard nodig.

Lees hier meer 👉 ",1
"Mensen kunnen stijgende prijzen niet meer opbrengen.

Ondertussen maken voedsel-, energie- en oliebedrijven recordwinsten.

Hoge inflatie wordt aangewakkerd door winstlust van crisisprofiteurs.

Aandeelhouders vullen hun zakken door het uit de zakken van mensen te halen. ",0
@SP_Amsterdam @ErikBobeldijk @FransRein @HoefslootRick Teken de #volkspetitie 👉 ,1
"Op vele plekken in het land staan mensen met de #volkspetitie op straat. Iedere dag groeit de steun om de kosten te verlagen en onze energie te nationaliseren. 

Teken ook en doe mee 👉 ",1
"We maken allemaal wel eens fouten 3/3

(Kaart van Nederland in de Volkskrant) ",1
"We maken allemaal wel eens fouten 2/3 

(Aardbeving bij Wirdum in Groningen) ",1
"Hoezo “Grote delen van het Westen”?

Het grootste deel van Noord-Holland, Noord, Flevoland, Zeeland, Friesland en Groningen zul je bedoelen.

Vreemd dat “Grote delen van het Westen” dan de conclusie is. 1/3 ",0
Doe mee en teken de volkspetitie 👉 ,1
"De tour voor de #volkspetitie ‘Verlaag de kosten, nationaliseer onze energie’ gaat door 💪

Na Drachten, Enschede, Gouda en Hengelo waren we gisteravond in Amsterdam. Teken de volkspetitie en kom naar één van de bijeenkomsten. ",1
"Belastingbetaler moet onder voorwaarden van commerciële energiebedrijven miljarden overmaken.

Ze zijn nuts!

Maximeer tarieven en bij staatssteun aandelen overnemen. Verlaag de kosten, nationaliseer onze energie.
Teken hier 👉 ",1
@mariskasloot @chrisgarrit @AmrutSijbolts Nieuwjaarsfeest was al voor coronacrisis door eerder college afgeschaft.,0
@mariskasloot @chrisgarrit @AmrutSijbolts De toezegging van de wethouder was behoorlijk helder.,1
"@mariskasloot @chrisgarrit @AmrutSijbolts Nieuwjaarsfeest lijkt weer terug te komen. Het is de vraag of het dit jaar (nog) lukt, maar sowieso wel de jaren daarna.",1
"De @VVDGroningen wil ‘trickle down’ hanteren voor woningbouw. Zij willen meer en grotere woningen op vrije kavels en minder en kleinere sociale huurwoningen.

Terwijl ‘trickle down’ nergens heeft gewerkt, blijven de TINA’s hier aan vasthouden.

Gelukkig kiest Groningen anders! ",0
"Mooi. Zullen we in plaats van afbraak bestrijden nu dan ook vooruitgang bevechten.

Nationaliseer het hele OV: trein, spoor en stads- en streekvervoer. Dan worden belangen van reizigers, werknemers, infrastructuur, natuur en milieu echt gediend. 

#PakDeTreinTerug
#PakDeBusTerug ",1
"@jamaarneemaar @Fubaroque Absurd om miljarden over te maken aan commerciële energiebedrijven zonder er zeggenschap voor terug te krijgen. 

Het punt is: ze gaan er niets voor in de plaats doen.",0
"IN 1 WEEK

Unilever, Shell &amp; Vattenfall verhogen prijzen om hogere winsten te maken

Vermogen rijkste NL’ers 5% gestegen tot €3000 miljard

Armoede groeit in 2022 naar ruim 1,1 miljoen mensen

Kaag: “Energieplafond is tijdelijk”

Duidelijk welke belangen kabinet Rutte/Kaag dient ",0
"@JannyAn Mensen moeten de mogelijkheid hebben om met 65 met AOW/pensioen te gaan. Er zijn overigens nog steeds veel 60 plussers die zich rot solliciteren, maar niet aangenomen worden.",1
@JongmanMarinus @JannyAn Lees de plannen. Dan zie je dat dit de eerste stappen in richting van privatiseren zijn.,0
"@JongmanMarinus Deze plannen komen van liberale politici. Dit zijn eerste stappen richting privatisering. Dat gaat stap voor stap.

Ik roep iedereen op vakbondslid te worden. Maar vakbond moet stoppen met liberaliseringen verdedigen. Dit is geen verbetering. Het is tijd vooruitgang te bevechten.",0
"Kabinet Rutte/Kaag plakt pleisters.

Met dit prijsplafond worden zonder structurele oplossing bakken geld aan commerciële bedrijven overgemaakt.

Deze miljarden moeten gebruikt worden om energievoorzieningen te renationaliseren.

Teken de #volkspetitie 👉 ",0
"@JongmanMarinus Gewoon terechte kritiek. Ook op een vakbond die met “ieder z’n eigen pensioenpotje” mee is gegaan in verindividualisering van onze pensioenen.

Er is niet voor niets zoveel kritiek en verdeeldheid binnen de vakbond en onder leden. Zou de vakbond zich moeten aantrekken.",0
"Het kabinet Rutte/Kaag wil onze pensioenen privatiseren. Terwijl vriend en vijand hen waarschuwt voor onzekerheden, nemen liberale politici grote risico’s met ons uitgestelde loon. 

Stop het privatiseren van onze pensioenen! Voor meer info 👉 ",0
"Samen met actieve SP’ers op het kaderscholingsweekend analyseerden we de actuele politieke situatie en bespraken we alternatieven.

We maakten campagneplannen voor de #volkspetitie ‘Nationaliseer onze energie’ en bouwen aan een partij als gereedschap in handen van mensen. ",1
"@BWVMeijer Geweldig goed werk! 💪💪💪

Heel veel succes en plezier.",1
@PamSchillemans @MarijnissenL Mail effe naar bergenopzoom@sp.nl dan kunnen we je een poster sturen.,1
"Steeds meer steun voor de #volkspetitie ’Verlaag de kosten, nationaliseer onze energie’

Vanavond een bijeenkomst in Gouda en op vele plekken werd steun verzameld 💪

Al meer dan 55.000 steunbetuigers!
Hoe meer steun, hoe meer politieke druk. Teken ook 👉 ",1
"Kabinet Rutte/Kaag doet niets aan absurde winsten van voedsel-, olie- en energiebedrijven.

Mensen betalen stijgende prijzen terwijl winsten naar aandeelhouders gaan.

Dit moet stoppen!
Verlaag de kosten, nationaliseer de energie. Teken de #volkspetitie 👉 ",0
@DerVlasta Goed punt. Zullen we er iets aan doen?,1
"@AlemTwit Dan hoeft er:
1. Geen winst uitgekeerd te worden.
2. Geen reclame gemaakt te worden.
3. Kunnen tarieven zelf bepaalt worden (en via belastingen gecompenseerd worden).",1
"Mensen in diepe problemen door hoge kosten in levensonderhoud.

Olie-, energie- en voedselbedrijven maken recordwinsten.

Kabinet Rutte/Kaag zegt “we worden allemaal een stukje armer”

Er is een klassenstrijd gaande die zij nu winnen.

Tijd voor verandering! 
Wij zijn met meer! ",0
"#Vattenfall schroeft winst op in 3e kwartaal door hogere energieprijzen. Terwijl mensen de rekeningen niet kunnen betalen, stijgt de winst met 8%! 👉 ",1
"In 2021 maakte Unilever ruim 6 miljard euro winst!

Nu wil Unilever “de marges verder opvoeren” door de prijzen nog verder te verhogen en op uitgaven (lees: loonkosten) te besparen. Alles voor de winst en de winst voor alles. 

En wat doet Rutte met zijn oude werkgever? ",1
@GreydanusSietze Die ken ik. Zit sinds 2010 raadslid en woordvoerder over Meerstad. Wat is uw punt?,1
"Over de toekomst van Meerstad:
🏘 Meer betaalbare woningen
🚌 Meer voorzieningen 
🥅 Meer activiteiten voor jongeren

En natuurlijk over snackbars en over: 
MEER IS BETER! 😃😉 ",1
"De #volkspetitie: ‘Verlaag de kosten, nationaliseer onze energie’ heeft binnen 14 dagen al meer dan 50.000 steunbetuigers 🙌

Hoe meer steun, des te groter de druk op het kabinet Rutte/Kaag. Laten we de druk nu flink opvoeren!
Dus doe mee 💪

Teken ook 👉 ",1
"12 JAAR RAADSLID, 12 JAAR RUTTE

Ons land heeft na 12 jaar een mooie zonsopkomst verdiend.

Lees hier meer 👉 ",1
"CAMPAGNEBIJEENKOMST DRACHTEN

Mensen kunnen de stijgende prijzen niet meer betalen. De energieprijzen rijzen de pan uit.

Verlaag de kosten, nationaliseer onze energie! Teken de volkspetitie 👉 ",0
"Overal waar we met mensen spreken, horen we de problemen. Mensen kunnen de kosten niet meer opbrengen.

Het kabinet Rutte/Kaag redt de markt maar niet de mensen. Zij maken winsten, mensen betalen de rekeningen.

Stop deze waanzin! Teken de #volkspetitie 👉 ",0
"Nog een voorbeeld van hoe het liberalisme de belangen van het kapitaal en niet de mensen dient.

Liberalisering post leidde tot:

Werkdruk ⬆️ Lonen ⬇️

Prijzen ⬆️ Dienstverlening ⬇️

Aandeelhouders ⬆️

Alles voor de aandeelhouderswaarde en de aandeelhouderswaarde voor alles. ",0
@_LizMain “Hippe yoghurt” 😂,1
JA! ,1
"I ❤️ Friesland 

(Deel 1) ",1
"I ❤️ Friesland 

(Deel 2) ",1
"Wat een totale lulkoek!

Kamp had maar één doel:
Zo veel mogelijk gas (blijven) winnen en zo min mogelijk kosten hiervoor maken.

En dan nu het niet oplossen van problemen op Groningers, maatschappelijke organisaties en bestuurders afschuiven.

Hoe durft hij?! ",0
"Teken de #volkspetitie ‘Verlaag de kosten, nationaliseer onze energie’ 👉 ",1
@kotte107 @RenskeLeijten @sp Goed om te horen!,1
"@kotte107 @RenskeLeijten @sp Kun je helpen? 
We kunnen namelijk alle hulp gebruiken!",1
"@kotte107 @RenskeLeijten @sp Laat ik voor de SP in Groningen spreken. We investeren miljoenen in het opknappen van woningen en wijken, we stoppen met marktwerking in de publieke sector en investeren miljoenen in werk, inkomensondersteuning en armoedebestrijding. 

Lees hier meer:",1
"Ik ben de oprichters van onze partij en afdeling zeer dankbaar. De tomeloze inzet van al die SP’ers is de afgelopen jaren onmisbaar geweest. En die zal nodig zijn en blijven. Want we hebben vele nog buurten, dorpen, steden, het land en de wereld te winnen (4/4)",1
"Ook “mijn” SP Groningen bestaat vandaag 50 jaar (zie foto). Van kleine actieve partij naar een grote partij. Nog steeds actief in buurten, dorpen en op straat. Al decennia een factor van belang in de gemeenteraad en onderdeel van het gemeentebestuur van Groningen (3/4)",1
"Net als 50 jaar geleden is de SP iedere dag actief. Samen met mensen komen we in actie voor betere woningen, goede zorg zonder markt en zonder eigen risico, betaalbare energie en voor fatsoenlijk inkomens. Maar ook voor opgeknapte speeltuintjes of tegen gladde straatstenen (2/4)",1
"50 jaar SP!

50 jaar geleden besloten een aantal strijdbare mensen om de SP op te richten. Met scherpe analyse, de beste alternatieven, een tomeloze inzet en door altijd naast mensen te staan bouwden zij de SP op. De partij als gereedschap in handen van mensen (1/4) ",1
"Een goed uitgewerkt plan en alternatief van de @SPZutphen 👏🏻
Voor schone en betaalbare energie voor iedereen ⚡️💪 ",1
"Vandaag actie bij Vattenfall om de eisen van de #volkspetitie ‘Verlaag de kosten, nationaliseer onze energie’ kracht bij te zetten 💪

Energie is een basisvoorzieningen waar we zeggenschap over horen te hebben.

Doe mee! Teken de petitie 👉 ",1
@ReneDamkot Die herverdeling is het probleem door het tekort. Staat vrij duidelijk in mijn laatste zin.,0
"@ReneDamkot Kun je rekenen?
Reken er maar op dat kabinet gaat verplichten hoe gemeenten de schaarste moeten gaan (her)verdelen.

Ik zou overigens niet weten hoe mijn tweet bijdraagt aan “tegen elkaar uitspelen”. 

Maar goed. Fight the real enemy.",1
@ReneDamkot Ja. Doe dat eens inderdaad 👍🏻,1
@PeterMichiel Paste niet in mijn tweet… 😉,1
"@ReneDamkot Precies. Politieke keuzes hebben geleid tot dit woningtekort. Keuzes in belang van het kapitaal en de markt, keuzes tegen de belangen van mensen en volkshuisvesting. 

Nu worden mensen tegen elkaar opgezet en uitgespeeld.",0
"Rutte 1 (VVD/CDA/PVV)
Rutte 2 (VVD/PvdA)
Rutte 3 (VVD/D66/CDA/CU) 
hebben sociale huur uitverkocht en afgebroken.

Nu geeft kabinet Rutte 4 gemeenten verplichtingen hoe tekort aan huizen verdeeld moet worden.

Tekort aan sociale huur moet niet herverdeeld, maar opgelost worden! ",0
@RJWdm @RenskeLeijten Al ruim 35.000.,1
"80% van de Nederlanders vindt dat onze energie genationaliseerd moet worden.

63% van de politici wil dit (nog) niet. 

Samen kunnen we deze verandering afdwingen. Teken de volkspetitie en doe mee 💪

👉 ",1
